AA ID EQUIPE,matricula,Data,Equipe,Nr_Ordem,Classe,Causa
19022026_ENL313,311165,2026-02-19,ENL313,15859261,311,620
19022026_ENL313,311410,2026-02-19,ENL313,15859261,311,620
19022026_ENL313,31485,2026-02-19,ENL313,15859261,311,620
19022026_ENL313,311901,2026-02-19,ENL313,15860619,311,620
19022026_ENL313,311165,2026-02-19,ENL313,15860619,311,620
19022026_ENL313,311410,2026-02-19,ENL313,15860619,311,620
19022026_ENL313,31485,2026-02-19,ENL313,15860619,311,620
23022026_ENL313,311456,2026-02-23,ENL313,15815488,799,897
23022026_ENL313,311081,2026-02-23,ENL313,15815488,799,897
23022026_ENL313,311456,2026-02-23,ENL313,15874074,341,440
23022026_ENL313,311081,2026-02-23,ENL313,15874074,341,440
23022026_ENL313,311456,2026-02-23,ENL313,15875162,311,440
23022026_ENL313,311081,2026-02-23,ENL313,15875162,311,440
23022026_ENL313,311456,2026-02-23,ENL313,15875662,341,440
23022026_ENL313,311081,2026-02-23,ENL313,15875662,341,440
24022026_ENL313,311859,2026-02-24,ENL313,15875537,311,490
24022026_ENL313,311818,2026-02-24,ENL313,15875537,311,490
24022026_ENL313,311859,2026-02-24,ENL313,15878502,381,343
24022026_ENL313,311818,2026-02-24,ENL313,15878502,381,343
24022026_ENL313,311859,2026-02-24,ENL313,15879303,311,490
24022026_ENL313,311818,2026-02-24,ENL313,15879303,311,490
26022026_ENL313,311952,2026-02-26,ENL313,15884336,799,897
26022026_ENL313,1112283,2026-02-26,ENL313,15884336,799,897
26022026_ENL313,311952,2026-02-26,ENL313,15888000,311,490
26022026_ENL313,1112283,2026-02-26,ENL313,15888000,311,490
26022026_ENL313,311952,2026-02-26,ENL313,15888455,341,440
26022026_ENL313,1112283,2026-02-26,ENL313,15888455,341,440
27022026_ENL313,311952,2026-02-27,ENL313,15891531,311,490
27022026_ENL313,1112283,2026-02-27,ENL313,15891531,311,490
27022026_ENL313,311952,2026-02-27,ENL313,15890361,343,490
27022026_ENL313,1112283,2026-02-27,ENL313,15890361,343,490
27022026_ENL313,311952,2026-02-27,ENL313,15893064,311,20
27022026_ENL313,1112283,2026-02-27,ENL313,15893064,311,20
27022026_ENL313,311952,2026-02-27,ENL313,15893454,201,20
27022026_ENL313,1112283,2026-02-27,ENL313,15893454,201,20
28022026_ENL313,31899,2026-02-28,ENL313,15874493,799,899
28022026_ENL313,311333,2026-02-28,ENL313,15874493,799,899
28022026_ENL313,31899,2026-02-28,ENL313,15894288,311,620
28022026_ENL313,311333,2026-02-28,ENL313,15894288,311,620
28022026_ENL313,31899,2026-02-28,ENL313,15896680,311,620
28022026_ENL313,311333,2026-02-28,ENL313,15896680,311,620
28022026_ENL313,31899,2026-02-28,ENL313,15897279,311,620
28022026_ENL313,311333,2026-02-28,ENL313,15897279,311,620
01022026_ENL312,31519,2026-02-01,ENL312,15776538,331,440
01022026_ENL312,311913,2026-02-01,ENL312,15776538,331,440
01022026_ENL312,31519,2026-02-01,ENL312,15777469,331,440
01022026_ENL312,311913,2026-02-01,ENL312,15777469,331,440
01022026_ENL312,31519,2026-02-01,ENL312,15776003,331,440
01022026_ENL312,311913,2026-02-01,ENL312,15776003,331,440
01022026_ENL312,31519,2026-02-01,ENL312,15777788,331,440
01022026_ENL312,311913,2026-02-01,ENL312,15777788,331,440
01022026_ENL312,31519,2026-02-01,ENL312,15778412,104,180
01022026_ENL312,311913,2026-02-01,ENL312,15778412,104,180
08022026_ENL312,311430,2026-02-08,ENL312,15811327,311,20
08022026_ENL312,311451,2026-02-08,ENL312,15811327,311,20
08022026_ENL312,311430,2026-02-08,ENL312,15812086,311,180
08022026_ENL312,311451,2026-02-08,ENL312,15812086,311,180
08022026_ENL312,311430,2026-02-08,ENL312,15812313,799,897
08022026_ENL312,311451,2026-02-08,ENL312,15812313,799,897
08022026_ENL312,311430,2026-02-08,ENL312,15812346,799,897
08022026_ENL312,311451,2026-02-08,ENL312,15812346,799,897
08022026_ENL312,311430,2026-02-08,ENL312,15812877,799,897
08022026_ENL312,311451,2026-02-08,ENL312,15812877,799,897
11022026_ENL312,1112299,2026-02-11,ENL312,15822109,311,490
11022026_ENL312,311605,2026-02-11,ENL312,15822109,311,490
11022026_ENL312,1112299,2026-02-11,ENL312,15822716,311,300
11022026_ENL312,311605,2026-02-11,ENL312,15822716,311,300
11022026_ENL312,1112299,2026-02-11,ENL312,15825778,311,490
11022026_ENL312,311605,2026-02-11,ENL312,15825778,311,490
11022026_ENL312,1112299,2026-02-11,ENL312,15826541,311,300
11022026_ENL312,311605,2026-02-11,ENL312,15826541,311,300
12022026_ENL312,311707,2026-02-12,ENL312,15828659,311,10
12022026_ENL312,1112282,2026-02-12,ENL312,15828659,311,10
12022026_ENL312,311707,2026-02-12,ENL312,15830059,126,880
12022026_ENL312,1112282,2026-02-12,ENL312,15830059,126,880
12022026_ENL312,311707,2026-02-12,ENL312,15827492,311,10
12022026_ENL312,1112282,2026-02-12,ENL312,15827492,311,10
12022026_ENL312,311707,2026-02-12,ENL312,15831997,341,620
12022026_ENL312,1112282,2026-02-12,ENL312,15831997,341,620
13022026_ENL312,311707,2026-02-13,ENL312,15834908,311,10
13022026_ENL312,1112282,2026-02-13,ENL312,15834908,311,10
13022026_ENL312,311707,2026-02-13,ENL312,15835614,311,10
13022026_ENL312,1112282,2026-02-13,ENL312,15835614,311,10
14022026_ENL312,311809,2026-02-14,ENL312,15838638,331,440
14022026_ENL312,31128,2026-02-14,ENL312,15838638,331,440
14022026_ENL312,311809,2026-02-14,ENL312,15840247,331,440
14022026_ENL312,31128,2026-02-14,ENL312,15840247,331,440
14022026_ENL312,311809,2026-02-14,ENL312,15840646,342,343
14022026_ENL312,31128,2026-02-14,ENL312,15840646,342,343
14022026_ENL312,311809,2026-02-14,ENL312,15840522,331,440
14022026_ENL312,31128,2026-02-14,ENL312,15840522,331,440
14022026_ENL312,311809,2026-02-14,ENL312,15841135,331,440
14022026_ENL312,31128,2026-02-14,ENL312,15841135,331,440
14022026_ENL312,311809,2026-02-14,ENL312,15841996,331,440
14022026_ENL312,31128,2026-02-14,ENL312,15841996,331,440
15022026_ENL312,31189,2026-02-15,ENL312,15843566,311,440
15022026_ENL312,31631,2026-02-15,ENL312,15843566,311,440
15022026_ENL312,31189,2026-02-15,ENL312,15814359,799,897
15022026_ENL312,31631,2026-02-15,ENL312,15814359,799,897
15022026_ENL312,31189,2026-02-15,ENL312,15844040,311,440
15022026_ENL312,31631,2026-02-15,ENL312,15844040,311,440
15022026_ENL312,31189,2026-02-15,ENL312,15844133,311,440
15022026_ENL312,31631,2026-02-15,ENL312,15844133,311,440
16022026_ENL312,311707,2026-02-16,ENL312,15814522,799,897
16022026_ENL312,1112282,2026-02-16,ENL312,15814522,799,897
16022026_ENL312,311707,2026-02-16,ENL312,15846839,311,10
16022026_ENL312,1112282,2026-02-16,ENL312,15846839,311,10
16022026_ENL312,311707,2026-02-16,ENL312,15847024,341,620
16022026_ENL312,1112282,2026-02-16,ENL312,15847024,341,620
16022026_ENL312,311707,2026-02-16,ENL312,15847846,341,440
16022026_ENL312,1112282,2026-02-16,ENL312,15847846,341,440
17022026_ENL312,311707,2026-02-17,ENL312,15851325,343,620
17022026_ENL312,1112282,2026-02-17,ENL312,15851325,343,620
17022026_ENL312,311707,2026-02-17,ENL312,15851526,341,440
17022026_ENL312,1112282,2026-02-17,ENL312,15851526,341,440
17022026_ENL312,311707,2026-02-17,ENL312,15852027,341,440
17022026_ENL312,1112282,2026-02-17,ENL312,15852027,341,440
18022026_ENL312,311857,2026-02-18,ENL312,15855592,311,620
18022026_ENL312,311846,2026-02-18,ENL312,15855592,311,620
18022026_ENL312,311857,2026-02-18,ENL312,15856309,311,490
18022026_ENL312,311846,2026-02-18,ENL312,15856309,311,490
18022026_ENL312,311857,2026-02-18,ENL312,15856504,311,490
18022026_ENL312,311846,2026-02-18,ENL312,15856504,311,490
18022026_ENL312,311857,2026-02-18,ENL312,15857058,311,490
18022026_ENL312,311846,2026-02-18,ENL312,15857058,311,490
19022026_ENL312,311707,2026-02-19,ENL312,15858889,341,620
19022026_ENL312,1112282,2026-02-19,ENL312,15858889,341,620
19022026_ENL312,311707,2026-02-19,ENL312,15859790,311,620
19022026_ENL312,1112282,2026-02-19,ENL312,15859790,311,620
19022026_ENL312,311707,2026-02-19,ENL312,15860299,341,620
19022026_ENL312,1112282,2026-02-19,ENL312,15860299,341,620
19022026_ENL312,311707,2026-02-19,ENL312,15861113,341,620
19022026_ENL312,1112282,2026-02-19,ENL312,15861113,341,620
20022026_ENL312,311707,2026-02-20,ENL312,15862757,341,620
20022026_ENL312,1112282,2026-02-20,ENL312,15862757,341,620
20022026_ENL312,311707,2026-02-20,ENL312,15863348,341,440
20022026_ENL312,1112282,2026-02-20,ENL312,15863348,341,440
20022026_ENL312,311707,2026-02-20,ENL312,15864590,341,440
20022026_ENL312,1112282,2026-02-20,ENL312,15864590,341,440
23022026_ENL312,1112282,2026-02-23,ENL312,15644876,799,897
23022026_ENL312,311707,2026-02-23,ENL312,15644876,799,897
23022026_ENL312,1112282,2026-02-23,ENL312,15874417,799,897
23022026_ENL312,311707,2026-02-23,ENL312,15874417,799,897
23022026_ENL312,1112282,2026-02-23,ENL312,15874966,341,620
23022026_ENL312,311707,2026-02-23,ENL312,15874966,341,620
26022026_ENL312,1112262,2026-02-26,ENL312,15886501,311,20
26022026_ENL312,311826,2026-02-26,ENL312,15886501,311,20
26022026_ENL312,1112262,2026-02-26,ENL312,15887730,311,10
26022026_ENL312,311826,2026-02-26,ENL312,15887730,311,10
26022026_ENL312,1112262,2026-02-26,ENL312,15888845,341,300
26022026_ENL312,311826,2026-02-26,ENL312,15888845,341,300
26022026_ENL312,1112262,2026-02-26,ENL312,15889189,311,10
26022026_ENL312,311826,2026-02-26,ENL312,15889189,311,10
13022026_ENL302,511109,2026-02-13,ENL302,15834055,311,180
13022026_ENL302,511115,2026-02-13,ENL302,15834055,311,180
13022026_ENL302,511109,2026-02-13,ENL302,15834658,104,890
13022026_ENL302,511115,2026-02-13,ENL302,15834658,104,890
13022026_ENL302,511109,2026-02-13,ENL302,15835774,341,300
13022026_ENL302,511115,2026-02-13,ENL302,15835774,341,300
14022026_ENL302,511109,2026-02-14,ENL302,15837029,343,440
14022026_ENL302,511115,2026-02-14,ENL302,15837029,343,440
14022026_ENL302,511109,2026-02-14,ENL302,15840506,341,300
14022026_ENL302,511115,2026-02-14,ENL302,15840506,341,300
14022026_ENL302,511109,2026-02-14,ENL302,15840019,311,440
14022026_ENL302,511115,2026-02-14,ENL302,15840019,311,440
15022026_ENL302,511109,2026-02-15,ENL302,15843545,301,20
15022026_ENL302,511115,2026-02-15,ENL302,15843545,301,20
15022026_ENL302,511109,2026-02-15,ENL302,15843769,201,300
15022026_ENL302,511115,2026-02-15,ENL302,15843769,201,300
15022026_ENL302,511109,2026-02-15,ENL302,15844209,343,440
15022026_ENL302,511115,2026-02-15,ENL302,15844209,343,440
19022026_ENL302,511109,2026-02-19,ENL302,15858961,126,880
19022026_ENL302,511115,2026-02-19,ENL302,15858961,126,880
19022026_ENL302,511109,2026-02-19,ENL302,15859731,341,300
19022026_ENL302,511115,2026-02-19,ENL302,15859731,341,300
19022026_ENL302,511109,2026-02-19,ENL302,15860485,311,440
19022026_ENL302,511115,2026-02-19,ENL302,15860485,311,440
25022026_ENL302,511109,2026-02-25,ENL302,15882164,799,897
25022026_ENL302,511171,2026-02-25,ENL302,15882164,799,897
25022026_ENL302,511109,2026-02-25,ENL302,15882366,311,490
25022026_ENL302,511171,2026-02-25,ENL302,15882366,311,490
25022026_ENL302,511109,2026-02-25,ENL302,15882907,311,490
25022026_ENL302,511171,2026-02-25,ENL302,15882907,311,490
25022026_ENL302,511109,2026-02-25,ENL302,15883234,331,300
25022026_ENL302,511171,2026-02-25,ENL302,15883234,331,300
26022026_ENL302,511171,2026-02-26,ENL302,15886578,311,490
26022026_ENL302,511109,2026-02-26,ENL302,15886578,311,490
26022026_ENL302,511171,2026-02-26,ENL302,15887063,311,490
26022026_ENL302,511109,2026-02-26,ENL302,15887063,311,490
26022026_ENL302,511171,2026-02-26,ENL302,15887664,341,490
26022026_ENL302,511109,2026-02-26,ENL302,15887664,341,490
26022026_ENL302,511171,2026-02-26,ENL302,15888022,341,300
26022026_ENL302,511109,2026-02-26,ENL302,15888022,341,300
26022026_ENL302,511171,2026-02-26,ENL302,15888149,341,300
26022026_ENL302,511109,2026-02-26,ENL302,15888149,341,300
28022026_ENL302,511171,2026-02-28,ENL302,15894281,311,490
28022026_ENL302,511109,2026-02-28,ENL302,15894281,311,490
28022026_ENL302,511171,2026-02-28,ENL302,15893595,341,300
28022026_ENL302,511109,2026-02-28,ENL302,15893595,341,300
28022026_ENL302,511171,2026-02-28,ENL302,15896354,341,490
28022026_ENL302,511109,2026-02-28,ENL302,15896354,341,490
28022026_ENL302,511171,2026-02-28,ENL302,15893244,341,300
28022026_ENL302,511109,2026-02-28,ENL302,15893244,341,300
28022026_ENL302,511171,2026-02-28,ENL302,15897373,341,300
28022026_ENL302,511109,2026-02-28,ENL302,15897373,341,300
11022026_ENL301,511112,2026-02-11,ENL301,15821325,342,300
11022026_ENL301,511113,2026-02-11,ENL301,15821325,342,300
11022026_ENL301,511112,2026-02-11,ENL301,15824913,301,490
11022026_ENL301,511113,2026-02-11,ENL301,15824913,301,490
11022026_ENL301,511112,2026-02-11,ENL301,15824754,341,440
11022026_ENL301,511113,2026-02-11,ENL301,15824754,341,440
11022026_ENL301,511112,2026-02-11,ENL301,15824985,311,300
11022026_ENL301,511113,2026-02-11,ENL301,15824985,311,300
12022026_ENL301,511112,2026-02-12,ENL301,15827659,127,880
12022026_ENL301,511113,2026-02-12,ENL301,15827659,127,880
12022026_ENL301,511112,2026-02-12,ENL301,15828604,311,180
12022026_ENL301,511113,2026-02-12,ENL301,15828604,311,180
12022026_ENL301,511112,2026-02-12,ENL301,15829890,312,325
12022026_ENL301,511113,2026-02-12,ENL301,15829890,312,325
12022026_ENL301,511112,2026-02-12,ENL301,15830041,127,880
12022026_ENL301,511113,2026-02-12,ENL301,15830041,127,880
12022026_ENL301,511112,2026-02-12,ENL301,15830876,301,180
12022026_ENL301,511113,2026-02-12,ENL301,15830876,301,180
17022026_ENL301,511113,2026-02-17,ENL301,15850229,311,490
17022026_ENL301,511113,2026-02-17,ENL301,15850947,311,490
17022026_ENL301,511113,2026-02-17,ENL301,15852201,342,300
18022026_ENL301,511112,2026-02-18,ENL301,15855477,311,440
18022026_ENL301,511113,2026-02-18,ENL301,15855477,311,440
18022026_ENL301,511112,2026-02-18,ENL301,15854832,129,880
18022026_ENL301,511113,2026-02-18,ENL301,15854832,129,880
18022026_ENL301,511112,2026-02-18,ENL301,15856096,341,440
18022026_ENL301,511113,2026-02-18,ENL301,15856096,341,440
18022026_ENL301,511112,2026-02-18,ENL301,15856200,343,440
18022026_ENL301,511113,2026-02-18,ENL301,15856200,343,440
19022026_ENL301,511112,2026-02-19,ENL301,15858796,126,880
19022026_ENL301,511113,2026-02-19,ENL301,15858796,126,880
19022026_ENL301,511112,2026-02-19,ENL301,15858796,126,880
19022026_ENL301,511113,2026-02-19,ENL301,15858796,126,880
19022026_ENL301,511112,2026-02-19,ENL301,15859838,312,300
19022026_ENL301,511113,2026-02-19,ENL301,15859838,312,300
19022026_ENL301,511112,2026-02-19,ENL301,15860210,121,343
19022026_ENL301,511113,2026-02-19,ENL301,15860210,121,343
19022026_ENL301,511112,2026-02-19,ENL301,15860712,311,440
19022026_ENL301,511113,2026-02-19,ENL301,15860712,311,440
19022026_ENL301,511112,2026-02-19,ENL301,15859934,343,490
19022026_ENL301,511113,2026-02-19,ENL301,15859934,343,490
21022026_ENL301,511112,2026-02-21,ENL301,15867056,343,490
21022026_ENL301,511113,2026-02-21,ENL301,15867056,343,490
21022026_ENL301,511112,2026-02-21,ENL301,15866623,126,880
21022026_ENL301,511113,2026-02-21,ENL301,15866623,126,880
21022026_ENL301,511112,2026-02-21,ENL301,15867891,126,880
21022026_ENL301,511113,2026-02-21,ENL301,15867891,126,880
21022026_ENL301,511112,2026-02-21,ENL301,15867465,311,440
21022026_ENL301,511113,2026-02-21,ENL301,15867465,311,440
21022026_ENL301,511112,2026-02-21,ENL301,15868314,311,490
21022026_ENL301,511113,2026-02-21,ENL301,15868314,311,490
21022026_ENL301,511112,2026-02-21,ENL301,15869153,799,897
21022026_ENL301,511113,2026-02-21,ENL301,15869153,799,897
22022026_ENL301,511112,2026-02-22,ENL301,15869905,341,300
22022026_ENL301,511113,2026-02-22,ENL301,15869905,341,300
22022026_ENL301,511112,2026-02-22,ENL301,15871182,799,897
22022026_ENL301,511113,2026-02-22,ENL301,15871182,799,897
22022026_ENL301,511112,2026-02-22,ENL301,15871238,799,897
22022026_ENL301,511113,2026-02-22,ENL301,15871238,799,897
22022026_ENL301,511112,2026-02-22,ENL301,15871594,799,897
22022026_ENL301,511113,2026-02-22,ENL301,15871594,799,897
22022026_ENL301,511112,2026-02-22,ENL301,15871640,311,440
22022026_ENL301,511113,2026-02-22,ENL301,15871640,311,440
22022026_ENL301,511112,2026-02-22,ENL301,15871861,311,440
22022026_ENL301,511113,2026-02-22,ENL301,15871861,311,440
23022026_ENL301,511112,2026-02-23,ENL301,15873154,343,325
23022026_ENL301,511113,2026-02-23,ENL301,15873154,343,325
23022026_ENL301,511112,2026-02-23,ENL301,15874208,799,897
23022026_ENL301,511113,2026-02-23,ENL301,15874208,799,897
23022026_ENL301,511112,2026-02-23,ENL301,15874450,799,897
23022026_ENL301,511113,2026-02-23,ENL301,15874450,799,897
23022026_ENL301,511112,2026-02-23,ENL301,15873642,342,300
23022026_ENL301,511113,2026-02-23,ENL301,15873642,342,300
24022026_ENL301,511112,2026-02-24,ENL301,15877977,341,300
24022026_ENL301,511113,2026-02-24,ENL301,15877977,341,300
24022026_ENL301,511112,2026-02-24,ENL301,15878262,311,20
24022026_ENL301,511113,2026-02-24,ENL301,15878262,311,20
24022026_ENL301,511112,2026-02-24,ENL301,15878600,311,490
24022026_ENL301,511113,2026-02-24,ENL301,15878600,311,490
24022026_ENL301,511112,2026-02-24,ENL301,15878702,342,300
24022026_ENL301,511113,2026-02-24,ENL301,15878702,342,300
24022026_ENL301,511112,2026-02-24,ENL301,15879352,342,300
24022026_ENL301,511113,2026-02-24,ENL301,15879352,342,300
27022026_ENL301,511112,2026-02-27,ENL301,15889504,342,300
27022026_ENL301,511113,2026-02-27,ENL301,15889504,342,300
27022026_ENL301,511112,2026-02-27,ENL301,15889514,342,300
27022026_ENL301,511113,2026-02-27,ENL301,15889514,342,300
27022026_ENL301,511112,2026-02-27,ENL301,15892748,342,300
27022026_ENL301,511113,2026-02-27,ENL301,15892748,342,300
27022026_ENL301,511112,2026-02-27,ENL301,15892202,342,300
27022026_ENL301,511113,2026-02-27,ENL301,15892202,342,300
28022026_ENL301,511112,2026-02-28,ENL301,15894791,342,300
28022026_ENL301,511113,2026-02-28,ENL301,15894791,342,300
28022026_ENL301,511112,2026-02-28,ENL301,15896198,312,300
28022026_ENL301,511113,2026-02-28,ENL301,15896198,312,300
28022026_ENL301,511112,2026-02-28,ENL301,15894929,312,300
28022026_ENL301,511113,2026-02-28,ENL301,15894929,312,300
28022026_ENL301,511112,2026-02-28,ENL301,15896737,342,300
28022026_ENL301,511113,2026-02-28,ENL301,15896737,342,300
28022026_ENL301,511112,2026-02-28,ENL301,15897329,342,300
28022026_ENL301,511113,2026-02-28,ENL301,15897329,342,300
03022026_ENL215,,2026-02-03,ENL215,15787937,201,180
11022026_ENL215,,2026-02-11,ENL215,15825521,201,180
12022026_ENL215,311907,2026-02-12,ENL215,15830919,312,300
12022026_ENL215,311866,2026-02-12,ENL215,15830919,312,300
14022026_ENL215,31336,2026-02-14,ENL215,15841155,311,300
14022026_ENL215,1112275,2026-02-14,ENL215,15841155,311,300
14022026_ENL215,51416,2026-02-14,ENL215,15841155,311,300
15022026_ENL215,311688,2026-02-15,ENL215,15843748,311,620
15022026_ENL215,31215,2026-02-15,ENL215,15843748,311,620
15022026_ENL215,311688,2026-02-15,ENL215,15844127,311,440
15022026_ENL215,31215,2026-02-15,ENL215,15844127,311,440
17022026_ENL215,311688,2026-02-17,ENL215,15851149,343,620
17022026_ENL215,31215,2026-02-17,ENL215,15851149,343,620
17022026_ENL215,311688,2026-02-17,ENL215,15851610,311,620
17022026_ENL215,31215,2026-02-17,ENL215,15851610,311,620
18022026_ENL215,311172,2026-02-18,ENL215,15855765,311,490
18022026_ENL215,31308,2026-02-18,ENL215,15855765,311,490
21022026_ENL215,1112405,2026-02-21,ENL215,15867977,311,300
21022026_ENL215,1112422,2026-02-21,ENL215,15867977,311,300
21022026_ENL215,1112405,2026-02-21,ENL215,15868300,311,490
21022026_ENL215,1112422,2026-02-21,ENL215,15868300,311,490
21022026_ENL215,1112405,2026-02-21,ENL215,15868619,311,490
21022026_ENL215,1112422,2026-02-21,ENL215,15868619,311,490
25022026_ENL215,311144,2026-02-25,ENL215,15882458,799,897
26022026_ENL215,1112250,2026-02-26,ENL215,15859610,799,898
26022026_ENL215,31365,2026-02-26,ENL215,15859610,799,898
26022026_ENL215,1112250,2026-02-26,ENL215,15888399,201,920
26022026_ENL215,31365,2026-02-26,ENL215,15888399,201,920
01022026_ENL214,31982,2026-02-01,ENL214,15777521,311,300
01022026_ENL214,311858,2026-02-01,ENL214,15777521,311,300
01022026_ENL214,31982,2026-02-01,ENL214,15777974,311,300
01022026_ENL214,311858,2026-02-01,ENL214,15777974,311,300
01022026_ENL214,31982,2026-02-01,ENL214,15778513,201,180
01022026_ENL214,311858,2026-02-01,ENL214,15778513,201,180
03022026_ENL214,31982,2026-02-03,ENL214,15787614,301,440
03022026_ENL214,311858,2026-02-03,ENL214,15787614,301,440
04022026_ENL214,311858,2026-02-04,ENL214,15794899,311,300
04022026_ENL214,31982,2026-02-04,ENL214,15794899,311,300
04022026_ENL214,311858,2026-02-04,ENL214,15795488,201,180
04022026_ENL214,31982,2026-02-04,ENL214,15795488,201,180
08022026_ENL214,311390,2026-02-08,ENL214,15811456,201,180
08022026_ENL214,311319,2026-02-08,ENL214,15811456,201,180
08022026_ENL214,31371,2026-02-08,ENL214,15811456,201,180
08022026_ENL214,311390,2026-02-08,ENL214,15810380,381,880
08022026_ENL214,311319,2026-02-08,ENL214,15810380,381,880
08022026_ENL214,31371,2026-02-08,ENL214,15810380,381,880
08022026_ENL214,311390,2026-02-08,ENL214,15812007,301,10
08022026_ENL214,311319,2026-02-08,ENL214,15812007,301,10
08022026_ENL214,31371,2026-02-08,ENL214,15812007,301,10
10022026_ENL214,31336,2026-02-10,ENL214,15820112,341,490
10022026_ENL214,1112275,2026-02-10,ENL214,15820112,341,490
10022026_ENL214,51416,2026-02-10,ENL214,15820112,341,490
10022026_ENL214,31336,2026-02-10,ENL214,15820345,311,490
10022026_ENL214,1112275,2026-02-10,ENL214,15820345,311,490
10022026_ENL214,51416,2026-02-10,ENL214,15820345,311,490
11022026_ENL214,311688,2026-02-11,ENL214,15822462,127,880
11022026_ENL214,31215,2026-02-11,ENL214,15822462,127,880
11022026_ENL214,311688,2026-02-11,ENL214,15825364,104,300
11022026_ENL214,31215,2026-02-11,ENL214,15825364,104,300
11022026_ENL214,311688,2026-02-11,ENL214,15827684,381,300
11022026_ENL214,31215,2026-02-11,ENL214,15827684,381,300
12022026_ENL214,311172,2026-02-12,ENL214,15830697,311,300
12022026_ENL214,31308,2026-02-12,ENL214,15830697,311,300
12022026_ENL214,311172,2026-02-12,ENL214,15831402,129,880
12022026_ENL214,31308,2026-02-12,ENL214,15831402,129,880
12022026_ENL214,311172,2026-02-12,ENL214,15831752,311,490
12022026_ENL214,31308,2026-02-12,ENL214,15831752,311,490
14022026_ENL214,1112250,2026-02-14,ENL214,15840823,311,180
14022026_ENL214,1112300,2026-02-14,ENL214,15840823,311,180
14022026_ENL214,1112250,2026-02-14,ENL214,15841557,311,620
14022026_ENL214,1112300,2026-02-14,ENL214,15841557,311,620
15022026_ENL214,311301,2026-02-15,ENL214,15843751,311,300
15022026_ENL214,51684,2026-02-15,ENL214,15843751,311,300
15022026_ENL214,1112687,2026-02-15,ENL214,15843751,311,300
15022026_ENL214,311301,2026-02-15,ENL214,15881399,311,300
15022026_ENL214,51684,2026-02-15,ENL214,15881399,311,300
15022026_ENL214,1112687,2026-02-15,ENL214,15881399,311,300
15022026_ENL214,311301,2026-02-15,ENL214,15844626,331,180
15022026_ENL214,51684,2026-02-15,ENL214,15844626,331,180
15022026_ENL214,1112687,2026-02-15,ENL214,15844626,331,180
17022026_ENL214,311240,2026-02-17,ENL214,15851433,311,300
17022026_ENL214,31982,2026-02-17,ENL214,15851433,311,300
17022026_ENL214,311240,2026-02-17,ENL214,15850598,311,180
17022026_ENL214,31982,2026-02-17,ENL214,15850598,311,180
17022026_ENL214,311240,2026-02-17,ENL214,15852130,104,300
17022026_ENL214,31982,2026-02-17,ENL214,15852130,104,300
18022026_ENL214,311269,2026-02-18,ENL214,15855246,311,490
18022026_ENL214,311269,2026-02-18,ENL214,15855682,311,490
18022026_ENL214,311269,2026-02-18,ENL214,15855708,311,490
18022026_ENL214,311269,2026-02-18,ENL214,15857990,311,490
20022026_ENL214,,2026-02-20,ENL214,15864969,106,944
21022026_ENL214,311688,2026-02-21,ENL214,15868250,343,302
21022026_ENL214,31215,2026-02-21,ENL214,15868250,343,302
21022026_ENL214,311688,2026-02-21,ENL214,15868430,311,301
21022026_ENL214,31215,2026-02-21,ENL214,15868430,311,301
21022026_ENL214,311688,2026-02-21,ENL214,15867056,343,490
21022026_ENL214,31215,2026-02-21,ENL214,15867056,343,490
21022026_ENL214,311688,2026-02-21,ENL214,15214873,799,897
21022026_ENL214,31215,2026-02-21,ENL214,15214873,799,897
25022026_ENL214,51655,2026-02-25,ENL214,15882428,799,897
25022026_ENL214,311319,2026-02-25,ENL214,15882428,799,897
25022026_ENL214,311098,2026-02-25,ENL214,15882428,799,897
25022026_ENL214,51655,2026-02-25,ENL214,15883128,129,880
25022026_ENL214,311319,2026-02-25,ENL214,15883128,129,880
25022026_ENL214,311098,2026-02-25,ENL214,15883128,129,880
25022026_ENL214,51655,2026-02-25,ENL214,15884109,311,300
25022026_ENL214,311319,2026-02-25,ENL214,15884109,311,300
25022026_ENL214,311098,2026-02-25,ENL214,15884109,311,300
26022026_ENL214,311269,2026-02-26,ENL214,15886846,311,490
26022026_ENL214,1112687,2026-02-26,ENL214,15886846,311,490
26022026_ENL214,311269,2026-02-26,ENL214,15887062,311,490
26022026_ENL214,1112687,2026-02-26,ENL214,15887062,311,490
26022026_ENL214,311269,2026-02-26,ENL214,15888304,311,490
26022026_ENL214,1112687,2026-02-26,ENL214,15888304,311,490
27022026_ENL214,31365,2026-02-27,ENL214,15892038,201,180
27022026_ENL214,1112250,2026-02-27,ENL214,15892038,201,180
27022026_ENL214,1112300,2026-02-27,ENL214,15892038,201,180
27022026_ENL214,31365,2026-02-27,ENL214,15892790,201,490
27022026_ENL214,1112250,2026-02-27,ENL214,15892790,201,490
27022026_ENL214,1112300,2026-02-27,ENL214,15892790,201,490
27022026_ENL214,31365,2026-02-27,ENL214,15893753,311,300
27022026_ENL214,1112250,2026-02-27,ENL214,15893753,311,300
27022026_ENL214,1112300,2026-02-27,ENL214,15893753,311,300
01022026_ENL213,31215,2026-02-01,ENL213,15777380,311,300
01022026_ENL213,311688,2026-02-01,ENL213,15777380,311,300
01022026_ENL213,31215,2026-02-01,ENL213,15778279,381,180
01022026_ENL213,311688,2026-02-01,ENL213,15778279,381,180
03022026_ENL213,,2026-02-03,ENL213,15785482,312,325
